1195,Alberta,Edmonton,Bachelor of Science in Engineering Physics,http://ece.engineering.ualberta.ca/Undergraduate/EngineeringPhysics.aspx,University of Alberta,14-Engineering,University
24139,Alberta,Edmonton,Bachelor of Science in Engineering Physics Co-operative,https://apps.admissions.ualberta.ca/programs/en/en161,University of Alberta,14-Engineering,University
26958,Alberta,Edmonton,Bachelor of Science in Engineering Physics Nanoengineering Option,https://apps.admissions.ualberta.ca/programs/en/en260,University of Alberta,14-Engineering,University
26959,Alberta,Edmonton,Bachelor of Science in Engineering Physics Nanoengineering Option Co-operative,https://apps.admissions.ualberta.ca/programs/en/en261,University of Alberta,14-Engineering,University
17737,Nova Scotia,Wolfville,Bachelor of Science in Engineering and Applied Science,https://www2.acadiau.ca/prg_ug_apsc.html,Acadia University,14-Engineering,University
2809,New Brunswick,Fredericton,Bachelor of Science in Geodesy and Geomatics Engineering,https://www.unb.ca/academics/programs/engineering/gge.html,University of New Brunswick,14-Engineering,University
2901,New Brunswick,Fredericton,Bachelor of Science in Geological Engineering,https://www.unb.ca/academics/programs/engineering/geological.html,University of New Brunswick,14-Engineering,University
1193,Alberta,Edmonton,Bachelor of Science in Materials Engineering,https://apps.admissions.ualberta.ca/programs/en/en170,University of Alberta,14-Engineering,University
923,Alberta,Edmonton,Bachelor of Science in Materials Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en171,University of Alberta,14-Engineering,University
905,Alberta,Edmonton,Bachelor of Science in Mechanical Engineering,https://apps.admissions.ualberta.ca/programs/en/en180,University of Alberta,14-Engineering,University
2902,New Brunswick,Fredericton,Bachelor of Science in Mechanical Engineering,https://www.unb.ca/academics/programs/engineering/mechanical-f.html,University of New Brunswick,14-Engineering,University
6935,Manitoba,Winnipeg,Bachelor of Science in Mechanical Engineering,http://umanitoba.ca/student/admissions/programs/mechanical-engineering.html,University of Manitoba,14-Engineering,University
28341,Manitoba,Winnipeg,Bachelor of Science in Mechanical Engineering (Aerospace Option),http://umanitoba.ca/student/admissions/programs/mechanical-engineering.html,University of Manitoba,14-Engineering,University
6939,Manitoba,Winnipeg,Bachelor of Science in Mechanical Engineering (Manufacturing Option),http://umanitoba.ca/student/admissions/programs/mechanical-engineering.html,University of Manitoba,14-Engineering,University
960,Alberta,Edmonton,Bachelor of Science in Mechanical Engineering Biomedical Option Co-operative,https://apps.admissions.ualberta.ca/programs/en/en281,University of Alberta,14-Engineering,University
1187,Alberta,Edmonton,Bachelor of Science in Mechanical Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en181,University of Alberta,14-Engineering,University
1196,Alberta,Edmonton,Bachelor of Science in Mining Engineering,https://apps.admissions.ualberta.ca/programs/en/en190,University of Alberta,14-Engineering,University
1000,Alberta,Edmonton,Bachelor of Science in Mining Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en191,University of Alberta,14-Engineering,University
1191,Alberta,Edmonton,Bachelor of Science in Petroleum Engineering,http://apps.admissions.ualberta.ca/programs/en/en200,University of Alberta,14-Engineering,University
861,Alberta,Edmonton,Bachelor of Science in Petroleum Engineering Co-operative,https://apps.admissions.ualberta.ca/programs/en/en201,University of Alberta,14-Engineering,University
30778,New Brunswick,Fredericton,Bachelor of Science in Software Engineering,https://www.unb.ca/academics/programs/software-engineering/software_eng.html,University of New Brunswick,14-Engineering,University
41373,Prince Edward Island,Charlottetown,Bachelor of Science in Sustainable Design Engineering,http://www.upei.ca/programsandcourses/engineering,University of Prince Edward Island,14-Engineering,University
12752,British Columbia,Burnaby,Bachelor of Technology in Manufacturing,https://www.bcit.ca/study/programs/8600btech,British Columbia Institute of Technology (BCIT),14-Engineering,University
33874,Ontario,Toronto,Bachelor of Undeclared Engineering (First Year Studies Only),https://www.ryerson.ca/programs/undergraduate/undeclared-engineering/,Ryerson University,14-Engineering,University
30943,British Columbia,Burnaby,Biomedical Physiology Major (Bachelor of Science),http://www.sfu.ca/engineering/prospective-students/undergraduate-students/programs/biomedical-engineering.html,Simon Fraser University,14-Engineering,University
38559,British Columbia,Kelowna,Bridging Program into the BBA - Technology and CIS Bridge,http://webapps-5.okanagan.bc.ca/ok/calendar/calendar.aspx?page=BridgingProgramintotheBBATechnologyandCISBridge,Okanagan College,14-Engineering,University
